what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1440209817764
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1440209820703
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1440209822632
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1440210152108
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1440210154051
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1440210154903
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1440212338367
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1440212341161
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1440212467627
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1440212468189
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1440212515591
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1440212517589
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1440212669830
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1440212671222
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1440212671378
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1440212672400
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1440212672627
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1440212672689
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.openResource",1440212672755
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1440212676950
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1440212677720
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1440212679694
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1440212690500
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1440212691887
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1440212755614
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1440212770383
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1440212770487
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1440212771120
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1440212771709
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1440212777972
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1440212781227
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1440212785362
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1440212799568
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1440212833518
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1440212833829
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1440212842587
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1440212843018
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1440212855008
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1440212865959
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1440212867344
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1440212878832
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1440212880185
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1440212880641
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1440212880974
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1440212885215
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1440212892004
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1440212909462
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1440212913205
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1440212921823
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1440212922781
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1440212968730
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1440212969136
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1440212970871
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1440212973385
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1440212974173
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1440212978445
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1440212979463
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1440212981837
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1440212982825
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1440212989295
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1440212989353
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1440212991373
opened,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.TypeHierarchy",1440212993723
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.TypeHierarchy",1440212993772
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.open.type.hierarchy",1440212993927
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1440212995962
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1440212996013
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.TypeHierarchy",1440212997164
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1440212997506
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1440212997568
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1440213001557
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1440213003204
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1440213003206
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1440213004348
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1440213004352
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1440213005804
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1440213005807
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1440213008136
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1440213009022
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1440213009612
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1440213025172
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1440213029149
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1440213031727
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1440213034356
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1440213036733
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1440213037586
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1440213039725
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1440213043322
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1440213043903
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1440213057736
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1440213059966
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1440213069534
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1440213072352
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1440213073126
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1440213073950
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1440213089687
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1440213120768
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1440213122696
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1440213123295
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1440213124035
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1440213129717
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1440213132103
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1440213134928
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1440213145446
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1440213147148
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1440213149661
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1440213149742
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1440213150435
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1440213151755
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1440213151871
