what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1441039131202
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441039132232
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441039140013
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.backwardHistory",1441039143475
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441039146487
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441039154375
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1441039163750
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441039164908
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441039171025
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441039172137
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441039270924
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441039272106
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1441039272142
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1441039272641
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441039276701
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441039285579
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441039339180
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441039339479
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441039495224
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441039496316
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441039497281
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441039498694
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441039498796
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1441039499865
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441039500831
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1441039500867
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1441039501239
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441039516887
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1441039519461
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1441039519510
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441039522389
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441039522513
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1441039524665
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.backwardHistory",1441039524695
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.backwardHistory",1441039565355
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441039572900
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441039587276
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441039587686
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441039590124
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441039593003
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441040008808
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1441040010352
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.collapseAll",1441040010604
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441040012409
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441040013585
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441040013823
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441040015788
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441040016013
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441040040302
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1441040042529
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1441040042535
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1441040042657
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1441040042658
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1441040042846
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1441040042870
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1441040044074
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441040045529
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441040060436
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1441040060480
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441040060852
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441040066691
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441040069621
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441040070457
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441040070852
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441040071920
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441040072057
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441040072364
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441040073117
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441040074086
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441040074400
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441040099109
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441040103046
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441040108644
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441040112285
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441040114705
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441040115604
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441040118524
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441040118984
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441040121102
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441040122000
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441040149920
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441040150527
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441040162935
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1441040164707
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441040165388
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441040168229
started,bundle,org.eclipse.pde.core,3.7.1.v20120103_r372,"org.eclipse.pde.core",1441040170760
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1441040173829
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1441040173890
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441040181704
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441040182895
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441040183146
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441040185018
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441040185328
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441040209855
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441040210318
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441040222717
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441040306277
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441040329974
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1441040330987
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1441040331385
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441040332033
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441040337935
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441040340007
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441040342716
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1441040343716
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441040344509
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441040353992
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1441040354399
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441040355096
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441040362278
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1441040362686
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441040363371
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1441040372615
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441040379793
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1441040380190
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441040380755
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441040398384
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441040400188
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441040400767
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441040401147
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441040427173
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1441040428786
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441040434729
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441040438291
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441040438606
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441040443429
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441040445073
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441040450115
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1441040451562
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1441040451941
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1441040454890
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1441040454913
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441040486125
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441040486624
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1441040487761
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441040491663
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441040492831
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441040494697
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441040495441
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1441040496350
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441040497038
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441040531389
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441040532013
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441040532448
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1441040533390
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441040534000
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441040534541
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1441040540995
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1441040541017
